16096	6	3
16097	6	3
16099	6	2
16108	6	3
16110	6	1
16120	6	3
16132	6	4
16141	6	2
16147	6	3
16152	6	3
16156	6	3
16157	6	3
16165	6	2
16170	6	1
16182	6	3
16185	6	3
16186	6	3
16199	6	3
16215	6	2
16217	6	3
16220	6	3
16223	6	2
16226	6	3
16234	6	3
16240	6	3
16241	6	3
16243	6	3
16244	6	1
16252	6	3
16256	6	1
16258	6	2
16261	6	3
16264	6	4
16266	6	3
16269	6	3
16270	6	2
16272	6	3
16277	6	3
16278	6	3
16285	6	2
16290	6	3
16296	6	3
16304	6	4
16305	6	3
16306	6	2
16307	6	3
16308	6	3
16310	6	2
16314	6	2
16315	6	1
16317	6	3
16325	6	2
16335	6	3
16338	6	3
16346	6	3
16347	6	1
16364	6	3
16370	6	2
16383	6	2
16385	6	4
16386	6	3
16387	6	3
16389	6	3
16393	6	4
16399	6	3
16407	6	3
16409	6	2
16412	6	3
16422	6	3
16431	6	2
16447	6	3
16454	6	4
16461	6	3
16463	6	3
16468	6	1
16471	6	3
16473	6	3
16475	6	3
16476	6	3
16479	6	3
16480	6	2
16482	6	3
16483	6	3
16486	6	2
16487	6	3
16504	6	2
16509	6	3
16522	6	4
16527	6	3
16530	6	4
16535	6	3
16541	6	3
16546	6	3
16550	6	3
16552	6	3
16557	6	4
16558	6	3
16572	6	1
16576	6	4
16579	6	3
16580	6	2
16582	6	3
16584	6	3
16585	6	3
16593	6	1
16596	6	2
16600	6	1
16601	6	2
16607	6	3
16610	6	3
16616	6	4
16630	6	2
17838	7	20
17843	7	17
17856	7	17
17859	7	19
17868	7	20
17875	7	16
17887	7	20
17888	7	19
17890	7	15
17892	7	18
17896	7	21
17900	7	16
17905	7	10
17916	7	13
17921	7	16
17931	7	18
17935	7	16
17938	7	16
17945	7	13
17946	7	14
17949	7	12
17952	7	20
17953	7	17
17957	7	10
17963	7	18
17967	7	21
17989	7	11
17991	7	22
18014	7	17
18015	7	17
18023	7	17
18026	7	16
18035	7	13
18039	7	15
18048	7	14
18052	7	18
18056	7	22
18060	7	12
18064	7	17
18068	7	22
18072	7	17
18084	7	15
18089	7	20
18090	7	17
18093	7	14
18098	7	21
18105	7	16
18114	7	16
18121	7	14
18126	7	10
18127	7	18
18132	7	19
18135	7	11
18136	7	12
18138	7	23
18144	7	15
18153	7	22
18156	7	14
18159	7	16
18161	7	14
18165	7	20
18172	7	21
18174	7	22
18175	7	23
18178	7	20
18183	7	17
18196	7	14
18201	7	21
18207	7	20
18208	7	16
18231	7	18
18248	7	12
18252	7	19
18255	7	18
18266	7	21
18281	7	22
18282	7	18
18283	7	21
18286	7	16
18290	7	12
18291	7	17
18296	7	10
18301	7	15
18304	7	14
18305	7	16
18307	7	17
18311	7	22
18318	7	11
18334	7	18
18335	7	20
18348	7	8
18350	7	15
18353	7	21
18369	7	20
18371	7	19
18383	7	10
18384	7	12
18389	7	22
18408	7	22
18417	7	17
18418	7	14
18427	7	15
18430	7	17
18441	7	10
18451	7	20
18466	7	14
18473	7	22
18481	7	10
18482	7	20
18484	7	13
18485	7	11
18488	7	13
18490	7	13
18492	7	14
18498	7	22
18501	7	14
18503	7	16
18506	7	12
18512	7	13
18513	7	14
18521	7	15
18522	7	15
18526	7	18
18528	7	21
18535	7	10
18537	7	11
18538	7	16
18540	7	14
18544	7	12
18547	7	8
18552	7	15
18554	7	21
18557	7	18
18561	7	17
18564	7	17
18567	7	20
18571	7	19
18577	7	20
18578	7	15
18579	7	13
18580	7	17
18588	7	21
18591	7	22
18599	7	20
18605	7	15
18620	7	15
18622	7	14
18641	7	17
18658	7	8
18659	7	18
18664	7	21
18682	7	23
18689	7	12
18693	7	12
18694	7	22
18695	7	18
18698	7	18
18713	7	14
18714	7	18
18719	7	10
18721	7	19
18731	7	11
18737	7	9
18750	7	10
18751	7	20
18756	7	18
18757	7	15
18758	7	14
18760	7	16
18765	7	21
18766	7	10
18777	7	14
18783	7	13
18785	7	12
18786	7	18
18789	7	19
18795	7	15
18813	7	17
18817	7	19
18819	7	16
18822	7	7
18823	7	15
18831	7	18
18837	7	15
18848	7	18
18857	7	22
18865	7	13
18874	7	16
18882	7	17
18884	7	15
18889	7	23
18892	7	15
18895	7	15
18906	7	15
18908	7	20
18910	7	20
18925	7	14
18928	7	17
18934	7	11
18937	7	9
18941	7	21
18944	7	12
18945	7	22
18950	7	19
18952	7	13
18955	7	15
18958	7	7
18960	7	22
18963	7	20
18973	7	15
18980	7	8
18983	7	22
18985	7	15
18990	7	17
18999	7	15
19001	7	14
19004	7	11
19005	7	11
19018	7	18
19031	7	22
19037	7	15
19044	7	12
19046	7	19
19070	7	8
19093	7	15
19097	7	8
19099	7	21
19102	7	16
19103	7	18
19104	7	20
19107	7	12
19108	7	14
19135	7	10
19147	7	14
19149	7	12
19153	7	10
19164	7	16
19168	7	13
19169	7	15
19174	7	22
19175	7	11
19181	7	11
19184	7	9
19187	7	15
19189	7	14
19191	7	15
19192	7	18
19193	7	19
19211	7	23
19213	7	10
19214	7	17
19223	7	20
19224	7	16
19231	7	12
19233	7	19
19234	7	21
19241	7	20
19247	7	11
19253	7	15
19254	7	13
19255	7	15
19256	7	20
19258	7	21
19259	7	16
19260	7	14
19265	7	20
19266	7	18
19267	7	22
19277	7	15
19286	7	17
19304	7	15
19306	7	14
19314	7	20
19326	7	14
19334	7	20
19341	7	16
19343	7	16
19353	7	8
19360	7	20
19362	7	11
19364	7	18
19366	7	20
19382	7	16
19387	7	15
19390	7	12
19392	7	13
19396	7	18
19402	7	17
19411	7	10
19415	7	11
19419	7	18
19420	7	14
19423	7	16
19446	7	21
19451	7	19
19455	7	13
19456	7	14
19457	7	17
19459	7	19
19466	7	14
19476	7	16
19489	7	13
19496	7	19
19503	7	15
19508	7	13
19513	7	17
19514	7	16
19520	7	17
19522	7	21
19524	7	18
19529	7	22
19537	7	10
19545	7	16
19546	7	13
20716	8	36
20725	8	41
20733	8	39
20736	8	40
20741	8	35
20746	8	34
20761	8	40
20762	8	36
20767	8	40
20768	8	43
20774	8	32
20777	8	39
20785	8	39
20787	8	37
20791	8	37
20792	8	35
20793	8	39
20797	8	32
20800	8	37
20803	8	36
20804	8	35
20809	8	37
20813	8	37
20819	8	28
20823	8	42
20824	8	40
20831	8	27
20842	8	42
20847	8	40
20851	8	38
20856	8	38
20863	8	37
20865	8	35
20869	8	40
20884	8	43
20887	8	33
20894	8	37
20904	8	33
20916	8	36
20918	8	31
20929	8	29
20939	8	32
20940	8	34
20947	8	41
20949	8	40
20966	8	40
20974	8	43
20983	8	39
20988	8	40
20999	8	36
21017	8	28
21020	8	26
21026	8	36
21034	8	34
21043	8	42
21053	8	38
21058	8	41
21073	8	40
21090	8	41
21098	8	42
21130	8	41
21133	8	40
21134	8	40
21138	8	38
21141	8	30
21145	8	34
21146	8	40
21147	8	40
21149	8	38
21161	8	36
21174	8	37
21177	8	30
21183	8	36
21190	8	40
21198	8	36
21206	8	32
21217	8	30
21224	8	36
21225	8	45
21230	8	37
21246	8	39
21256	8	35
21258	8	31
21271	8	32
21273	8	36
21279	8	37
21280	8	40
21289	8	39
21296	8	39
21310	8	33
21312	8	37
21319	8	44
21321	8	41
21352	8	36
21354	8	30
21361	8	39
21364	8	39
21369	8	29
21370	8	31
21379	8	42
21382	8	41
21386	8	41
21393	8	31
21399	8	34
21413	8	40
21427	8	38
21433	8	39
21438	8	32
21440	8	38
21442	8	39
21443	8	36
21444	8	26
21456	8	41
21457	8	35
21458	8	40
21467	8	39
21471	8	41
21472	8	36
21477	8	28
21479	8	39
21481	8	36
21494	8	34
21502	8	42
21506	8	39
21509	8	36
21514	8	33
21518	8	34
21519	8	37
21522	8	38
21526	8	39
21529	8	38
21532	8	41
21541	8	38
21542	8	38
21545	8	38
21553	8	34
21570	8	37
21581	8	35
21586	8	36
21599	8	42
21606	8	33
21613	8	42
21615	8	33
21618	8	38
21629	8	43
